zvit_date,registration_area,registration_region,registration_settlement,registration_settlement_lng,registration_settlement_lat,total_susp,total_confirm,total_death,total_recover
2020-05-12,Миколаївська,Врадіївський район,Новоолексіївка,30.7365733,47.6611866,1,1,0,1
2020-05-12,Миколаївська,Доманівський район,Акмечетські Ставки,31.2133112,47.6572635,2,2,0,2
2020-05-12,Миколаївська,Доманівський район,Антонівка,30.8675514,47.820716,1,1,1,0
2020-05-12,Миколаївська,Доманівський район,Богданівка,31.1305039,47.8170528,1,0,0,0
2020-05-12,Миколаївська,Доманівський район,Доманівка,30.989851,47.6278904,23,22,1,13
2020-05-12,Миколаївська,Доманівський район,Зелений Яр,31.0145682,47.6925,1,1,0,1
2020-05-12,Миколаївська,Доманівський район,Копані,30.7669441,47.7078245,5,4,0,3
2020-05-12,Миколаївська,Доманівський район,Кузнецове,30.9645437,47.7509776,1,1,0,1
2020-05-12,Миколаївська,Доманівський район,Новолікарське,31.0602583,47.6842521,1,0,0,0
2020-05-12,Миколаївська,Доманівський район,Петропавлівка,30.905514,47.6788668,15,15,0,7
2020-05-12,Миколаївська,Доманівський район,Прибужжя,31.2331867,47.6716765,6,6,1,3
2020-05-12,Миколаївська,Доманівський район,Суха Балка,31.0091921,47.5041276,1,1,0,0
2020-05-12,Миколаївська,Доманівський район,Цвіткове,31.1842623,47.6333819,1,1,0,1
2020-05-12,Миколаївська,Єланецький район,Велика Солона,31.7113995,47.6349608,1,0,0,0
2020-05-12,Миколаївська,Єланецький район,Єланець,31.8523332,47.6953092,3,0,0,0
2020-05-12,Миколаївська,Єланецький район,Ковалівка,32.0285138,47.6720981,1,0,0,0
2020-05-12,Миколаївська,Казанківський район,Каширівка,32.9027328,48.0152513,1,1,0,1
2020-05-12,Миколаївська,Казанківський район,Миколаївка,32.852383,47.7479933,1,0,0,0
2020-05-12,Миколаївська,Миколаїв,Миколаїв,31.9945829,46.975033,320,37,1,7
2020-05-12,Миколаївська,Миколаївський район,Весняне,31.8945581,46.9746954,1,0,0,0
2020-05-12,Миколаївська,Миколаївський район,Зарічне,31.9063802,46.9016265,2,0,0,0
2020-05-12,Миколаївська,Миколаївський район,Зелений Яр,31.7426791,47.0163066,1,0,0,0
2020-05-12,Миколаївська,Миколаївський район,Іванівка,31.6267056,46.9039442,1,0,0,0
2020-05-12,Миколаївська,Миколаївський район,Крива Балка,31.8157299,46.955997,1,0,0,0
2020-05-12,Миколаївська,Миколаївський район,Михайлівка,31.6286898,47.1391,1,0,0,0
2020-05-12,Миколаївська,Миколаївський район,Надбузьке,31.8584087,46.9940001,1,0,0,0
2020-05-12,Миколаївська,Миколаївський район,Нечаяне,31.5581639,46.9397602,1,0,0,0
2020-05-12,Миколаївська,Миколаївський район,Петрово-Солониха,31.8498791,47.0708751,1,0,0,0
2020-05-12,Миколаївська,Миколаївський район,Радісний Сад,31.9867525,46.9001943,3,0,0,0
2020-05-12,Миколаївська,Миколаївський район,Сливине,31.8523152,47.0039812,4,1,0,0
2020-05-12,Миколаївська,Миколаївський район,Степове,31.5156018,47.1899563,2,0,0,0
2020-05-12,Миколаївська,Миколаївський район,Тернувате,31.7807891,47.1963554,1,0,0,0
2020-05-12,Миколаївська,Миколаївський район,Трихати,31.8259216,47.1485772,1,0,0,0
2020-05-12,Миколаївська,Миколаївський район,Шурине,31.8310739,46.8866221,1,0,0,0
2020-05-12,Миколаївська,Миколаївський район,Ясна Зоря,31.71748,47.1851057,1,0,0,0
2020-05-12,Миколаївська,Новоодеський район,Баловне,31.8918754,47.052451,1,1,0,0
2020-05-12,Миколаївська,Новоодеський район,Костянтинівка,31.9222533,47.0916639,1,1,0,0
2020-05-12,Миколаївська,Новоодеський район,Нова Одеса,31.7883933,47.309181,29,27,0,0
2020-05-12,Миколаївська,Новоодеський район,Новоінгулка,32.0243167,47.2346122,1,0,0,0
2020-05-12,Миколаївська,Новоодеський район,Новопетрівське,31.8074266,47.2084295,1,1,0,0
2020-05-12,Миколаївська,Новоодеський район,Троїцьке,31.7365614,47.3387404,6,6,0,0
2020-05-12,Миколаївська,Очаків,Очаків,31.5387942,46.6187667,3,0,0,0
2020-05-12,Миколаївська,Очаківський район,Благодатне,31.7040511,46.762006,1,0,0,0
2020-05-12,Миколаївська,Очаківський район,Парутине,31.8952702,46.7068579,1,0,0,0
2020-05-12,Миколаївська,Очаківський район,Чорноморка,31.5048415,46.6505324,2,0,0,0
2020-05-12,Миколаївська,Первомайськ,Первомайськ,30.8884315,48.0451251,14,5,0,4
2020-05-12,Миколаївська,Первомайський район,Лиса Гора,31.0932091,48.1758321,1,0,0,0
2020-05-12,Миколаївська,Первомайський район,Мигія,30.9521026,48.0398428,1,0,0,0
2020-05-12,Миколаївська,Снігурівський район,Киселівка,32.475236,47.0046175,1,0,0,0
2020-05-12,Миколаївська,Снігурівський район,Новопетрівка,32.6723508,47.0557594,1,1,0,0
2020-05-12,Миколаївська,Снігурівський район,Снігурівка,32.8061775,47.07537,2,1,0,0
2020-05-12,Миколаївська,Снігурівський район,Тамарине,33.0008694,47.0193478,1,0,0,0
2020-05-12,Миколаївська,Южноукраїнськ,Южноукраїнськ,31.1840826,47.8227621,46,36,0,3
2020-05-12,м. Київ,Голосіївський район,Київ,30.5672194,50.3268905,543,164,3,13
2020-05-12,м. Київ,Дарницький район,Київ,30.6935992,50.4153964,1321,345,4,37
2020-05-12,м. Київ,Деснянський район,Київ,30.6830732,50.521161,632,192,1,18
2020-05-12,м. Київ,Дніпровський район,Київ,30.601521,50.4535873,692,181,6,6
2020-05-12,м. Київ,Оболонський район,Київ,30.4372576,50.5467298,641,158,4,11
2020-05-12,м. Київ,Печерський район,Київ,30.560858,50.4198006,735,387,5,25
2020-05-12,м. Київ,Подільський район,Київ,30.4428555,50.4938086,405,97,3,14
2020-05-12,м. Київ,Святошинський район,Київ,30.3862416,50.4487596,554,127,4,14
2020-05-12,м. Київ,Солом'янський район,Київ,30.4529175,50.4282552,605,174,7,19
2020-05-12,м. Київ,Шевченківський район,Київ,30.4664647,50.4642048,600,135,3,12
2020-05-12,Одеська,Ананьївський район,Уточнюється,29.9831708,47.6684926,4,2,0,0
2020-05-12,Одеська,Арцизький район,Арциз,29.4235548,45.9788437,5,0,0,0
2020-05-12,Одеська,Арцизький район,Уточнюється,29.2841552,45.8779104,4,1,0,0
2020-05-12,Одеська,Балтський район,Піщана,29.7307261,48.1333922,1,0,0,0
2020-05-12,Одеська,Балтський район,Уточнюється,29.6778556,47.9719585,22,18,0,0
2020-05-12,Одеська,Березівський район,Новоподільське,30.8566397,47.1369349,1,1,0,0
2020-05-12,Одеська,Березівський район,Роздол,30.9146964,47.2272,1,1,0,0
2020-05-12,Одеська,Білгород-Дністровський,Білгород-Дністровський,30.3414908,46.1854516,4,0,0,0
2020-05-12,Одеська,Білгород-Дністровський район,Бикоза,30.1772675,46.1900156,1,0,0,0
2020-05-12,Одеська,Білгород-Дністровський район,Бритівка,30.2806771,46.1730299,1,0,0,0
2020-05-12,Одеська,Білгород-Дністровський район,Випасне,30.2666189,46.1968115,1,0,0,0
